course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,profit,year,month,clean_course_title
The Complete ASP.NET MVC 5 Course,1,190,20652,6357,138,0,7.5,3923880,2016,5,Complete ASPNET MVC 5 Course
GraphQL with React: The Complete Developers Guide,1,150,6412,987,114,2,13.0,961800,2017,2,GraphQL React Complete Developers Guide
"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",0,0,2464,17,9,0,0.7333333333333333,0,2017,3,Create Simple Photo Gallery Dropzonejs Slick PHP
WordPress in under an hour - Create/manage your own website!,0,0,6474,86,15,0,1.0,0,2015,7,WordPress hour  Createmanage website
Twitter Bootstrap 2 for Beginners,1,20,2388,139,12,1,1.0,47760,2013,5,Twitter Bootstrap 2 Beginners
Bootstrap Tutorial - Essentials From Basic to Advanced,1,195,1494,23,62,0,7.5,291330,2015,11,Bootstrap Tutorial  Essentials Basic Advanced
Create an Engaging Website with Twitter Bootstrap 2.x,1,20,1463,56,24,0,1.0,29260,2012,6,Create Engaging Website Twitter Bootstrap 2x
Javascript :basics for beginners,1,30,1057,22,12,1,0.6166666666666667,31710,2016,8,Javascript basics beginners
CSS Tutorial For Beginners: Style Your Wordpress Templates,1,35,1049,22,47,1,3.5,36715,2016,1,CSS Tutorial Beginners Style Wordpress Templates
HTML5 And CSS3 - Build Modern Responsive Websites,1,175,109,17,69,0,9.5,19075,2017,6,HTML5 CSS3  Build Modern Responsive Websites
PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,1,95,2073,24,16,0,2.0,196935,2015,2,PSD HTML5CSS3 Twitter Bootstrap 3
Web Development: Make A Website That Will Sell For Thousands,1,50,1116,62,51,0,7.5,55800,2013,9,Web Development Website Sell Thousands
WordPress Basics to Business: Share and Sell your Expertise,1,50,1125,10,45,1,3.5,56250,2016,4,WordPress Basics Business Share Sell Expertise
PHP Zend Framework 2:Creating a CRUD Application,1,40,802,6,9,0,0.6333333333333333,32080,2016,11,PHP Zend Framework 2Creating CRUD Application
JavaScript Fundamentals,0,0,4409,71,100,0,5.0,0,2016,12,JavaScript Fundamentals
Building a Website With Jekyll,1,20,686,19,21,0,3.0,13720,2016,1,Building Website Jekyll
Big Data and Apache Hadoop for Developers - Fundamentals,1,30,1154,89,9,2,3.0,34620,2013,12,Big Data Apache Hadoop Developers  Fundamentals
Wordpress Development : Create a Custom Wordpress Website,1,120,885,3,13,0,1.5,106200,2015,9,Wordpress Development  Create Custom Wordpress Website
How to Make a Wordpress Website 2017,0,0,2437,137,10,1,0.5666666666666667,0,2016,6,Wordpress Website 2017
RESTful Services with ASP.NET Web API,1,85,716,59,34,0,2.0,60860,2014,11,RESTful Services ASPNET Web API
Web Hosting Fundamentals,1,20,1867,19,8,0,0.6166666666666667,37340,2013,12,Web Hosting Fundamentals
Learning Path: React: Make Stunning React Websites,1,200,91,5,53,3,6.5,18200,2017,4,Learning Path React Stunning React Websites
Administering Microsoft SQL Server 2012 Databases - 70-462,1,60,586,65,98,0,5.5,35160,2015,3,Administering Microsoft SQL Server 2012 Databases  70462
PHP CodeIgniter:CRUD concepts in MVC,1,40,601,4,6,0,0.5833333333333334,24040,2016,11,PHP CodeIgniterCRUD concepts MVC
Adobe Experience Manager CMS Basics,1,35,81,14,33,1,1.0,2835,2017,5,Adobe Experience Manager CMS Basics
Introduction to Frontend Web Development For  Beginners,1,145,1018,28,48,1,4.5,147610,2016,8,Introduction Frontend Web Development Beginners
PHP: Complete Login and Registration System with PHP & MYSQL,1,200,1448,173,48,0,7.5,289600,2015,6,PHP Complete Login Registration System PHP  MYSQL
JavaScript Complete Guide to learning JavaScript,1,200,1296,22,72,1,5.5,259200,2016,5,JavaScript Complete Guide learning JavaScript
Advanced Scalable Python Web Development Using Flask,1,120,1299,56,71,2,14.0,155880,2016,8,Advanced Scalable Python Web Development Flask
jQuery for Absolute Beginners - Lite,1,20,1769,49,7,0,0.5833333333333334,35380,2015,12,jQuery Absolute Beginners  Lite
HTML Complete Course - Beginner to Expert,0,0,20073,615,28,0,1.5,0,2016,2,HTML Complete Course  Beginner Expert
Cross-Platform Development with ASP.NET Core 1.0 MVC,1,35,601,126,64,0,5.5,21035,2016,7,CrossPlatform Development ASPNET Core 10 MVC
Build a Photo Blog with Ruby on Rails,1,20,2281,32,21,2,1.5,45620,2015,4,Build Photo Blog Ruby Rails
Practical PHP: Master the Basics and Code Dynamic Websites,0,0,83737,4598,45,0,6.5,0,2014,7,Practical PHP Master Basics Code Dynamic Websites
Sass Workflow,0,0,20890,945,21,1,3.0,0,2015,2,Sass Workflow
Learn PHP Fundamentals From Scratch,0,0,48650,1236,9,1,2.0,0,2013,10,Learn PHP Fundamentals Scratch
XML For Absolute Beginners: Learn to create your own tags,1,75,1945,58,10,1,1.0,145875,2015,12,XML Absolute Beginners Learn create tags
Joomla: Create a Joomla Website This Weekend With NO CODING!,0,0,18496,386,30,1,2.0,0,2014,10,Joomla Create Joomla Website Weekend CODING
JavaScript for beginners - A Complete Guide,1,100,1193,87,58,0,10.5,119300,2015,6,JavaScript beginners  Complete Guide
Laravel Deployment - Launch your Laravel Application Online,0,0,4905,101,13,2,1.0,0,2016,10,Laravel Deployment  Launch Laravel Application Online
WordPress Development Crash Course: From Zero To Hero,1,60,1699,8,22,0,2.0,101940,2016,2,WordPress Development Crash Course Zero Hero
Learn how to create a WordPress theme using Pinegrow,0,0,11812,152,19,2,2.0,0,2015,7,Learn create WordPress theme Pinegrow
Learn to Build Web Apps using Laravel Framework,1,30,746,93,39,0,6.5,22380,2015,11,Learn Build Web Apps Laravel Framework
Flexbox: The complete guide,1,35,189,7,16,0,1.0,6615,2017,6,Flexbox complete guide
How to Safely Copy and Move Your WordPress Website,1,60,1419,38,20,2,1.5,85140,2014,11,Safely Copy WordPress Website
AngularJs :basics for beginners,1,45,1237,16,14,0,1.0,55665,2016,9,AngularJs basics beginners
JSON For Beginners: A Very Basic Introduction,1,65,1703,27,8,1,1.0,110695,2016,1,JSON Beginners Basic Introduction
Learn SASS and improve your CSS,1,55,1849,29,24,0,3.0,101695,2014,12,Learn SASS improve CSS
Angular Tutorial For Beginners,0,0,5397,112,36,1,2.5,0,2017,2,Angular Tutorial Beginners
HTML and CSS for Absolute Beginners,0,0,4410,52,26,0,3.0,0,2017,1,HTML CSS Absolute Beginners
"JavaScript, jQuery and Ajax",1,20,1554,30,60,0,4.0,31080,2016,2,JavaScript jQuery Ajax
Laravel Blog Development Starter,0,0,4499,138,20,0,2.0,0,2017,2,Laravel Blog Development Starter
React: Learn ReactJS Fundamentals for Front-End Developers,1,55,1993,55,26,0,4.0,109615,2016,6,React Learn ReactJS Fundamentals FrontEnd Developers
JavaScript For Absolute Beginners - Level Two,1,30,424,85,9,2,1.0,12720,2016,9,JavaScript Absolute Beginners  Level
How To Create A Real Estate Website With Wordpress 2017,0,0,3782,32,11,1,1.5,0,2017,6,Create Real Estate Website Wordpress 2017
The Complete HTML5 and CSS3 Course - with 8 Websites Design,1,30,1551,42,78,0,7.5,46530,2015,12,Complete HTML5 CSS3 Course  8 Websites Design
Introduction to Modern Programming with PHP,1,20,954,183,123,1,16.0,19080,2015,8,Introduction Modern Programming PHP
HTML Introduction Course: Learn HTML in 2 hours!!!,0,0,7304,368,28,0,2.0,0,2016,3,HTML Introduction Course Learn HTML 2 hours
Learn HTML & CSS: How To Start Your Web Development Career,0,0,15462,689,60,1,4.5,0,2015,9,Learn HTML  CSS Start Web Development Career
React vs Angular vs Vue.js by Example,0,0,6958,132,30,1,3.5,0,2017,6,React vs Angular vs Vuejs Example
Create WordPress Plugins,1,50,964,19,21,0,2.5,48200,2016,4,Create WordPress Plugins
Build and Deploy a LAMP server on AWS,0,0,3571,18,8,1,1.0,0,2017,6,Build Deploy LAMP server AWS
Build your own Beautiful Blog in WordPress + SEO,1,200,2421,6,28,0,3.0,484200,2015,11,Build Beautiful Blog WordPress  SEO
AngularJS Authentication: Secure Your App with Auth0,0,0,21689,1080,13,0,1.0,0,2016,4,AngularJS Authentication Secure App Auth0
Learn Bootstrap 4 by Example,0,0,5542,54,9,0,1.0,0,2017,6,Learn Bootstrap 4 Example
Complete WooCommerce Plugin Tutorial For Wordpress 2017,0,0,7922,183,16,1,1.5,0,2017,1,Complete WooCommerce Plugin Tutorial Wordpress 2017
How To Build And Make A Wordpress Website From Scratch 2017,0,0,7055,166,24,0,2.0,0,2017,1,Build Wordpress Website Scratch 2017
Docker for Developers - Newest Version 1.12 with Swarm Mode,1,95,767,104,81,1,5.5,72865,2016,7,Docker Developers  Newest Version 112 Swarm Mode
Angular Material - Quickstart,0,0,3766,135,14,1,0.7,0,2017,3,Angular Material  Quickstart
HTML and CSS for Beginners - Build a Website & Launch ONLINE,0,0,70773,5660,50,0,6.0,0,2015,3,HTML CSS Beginners  Build Website  Launch ONLINE
"Core: A Web App Reference Guide for Django, Python, and More",1,195,2497,98,154,0,26.0,486915,2014,5,Core Web App Reference Guide Django Python
"JSON with Java APIs, jQuery and JSON REST Web Services",1,95,799,87,41,1,6.0,75905,2016,5,JSON Java APIs jQuery JSON REST Web Services
Bootstrap 4 Quick Start: Code Modern Responsive Websites,0,0,41478,2104,13,0,3.0,0,2015,12,Bootstrap 4 Quick Start Code Modern Responsive Websites
Learn Symfony 3 framework by practical examples,1,125,867,177,48,0,4.0,108375,2016,9,Learn Symfony 3 framework practical examples
"Complete Web Development with HTML, CSS and Javascript",0,0,2097,16,10,2,2.0,0,2017,6,Complete Web Development HTML CSS Javascript
Web Hosting Introduction: How to Publish Your Website Online,0,0,5533,137,11,1,1.0,0,2015,2,Web Hosting Introduction Publish Website Online
Django For Beginners,1,175,534,16,51,1,4.0,93450,2016,8,Django Beginners
Introduction to QGIS Python Programming,1,85,197,26,28,1,3.5,16745,2016,12,Introduction QGIS Python Programming
Learning Object-Oriented JavaScript,1,75,533,54,23,2,3.0,39975,2015,2,Learning ObjectOriented JavaScript
Bootstrap Tutorial for Beginners,1,20,1036,27,20,1,2.0,20720,2016,2,Bootstrap Tutorial Beginners
Learn Bootstrap3 With Multi Purposes Single Page Layout,0,0,4503,146,122,0,21.0,0,2016,2,Learn Bootstrap3 Multi Purposes Single Page Layout
HTML for Beginners,0,0,8592,336,35,1,2.5,0,2013,7,HTML Beginners
How to Build WordPress Themes: A Web Designer's Guide,1,165,183,30,47,2,5.5,30195,2017,3,Build WordPress Themes Web Designers Guide
XML DTD :basics for beginners,1,35,903,3,7,0,0.55,31605,2016,9,XML DTD basics beginners
Learn to make an HTML 5 website with a video background,1,80,1236,18,14,0,0.5,98880,2015,6,Learn HTML 5 website video background
Learn Authentication With ASP.NET Identity Security 2017,1,50,305,45,13,0,2.0,15250,2016,2,Learn Authentication ASPNET Identity Security 2017
HTML and CSS Foundations,0,0,1544,15,29,1,1.0,0,2017,6,HTML CSS Foundations
Python Web Programming,1,100,1020,46,60,1,6.0,102000,2015,7,Python Web Programming
Build a Complete Registration and Login System using PHP MVC,1,80,325,50,106,0,5.0,26000,2017,2,Build Complete Registration Login System PHP MVC
ES6 / EcmaScript 6 for beginners an introduction,0,0,3227,19,21,2,2.0,0,2017,6,ES6  EcmaScript 6 beginners introduction
React for visual learners,1,20,659,64,26,0,3.5,13180,2016,7,React visual learners
Learn to Create Advance Responsive Websites With Bootstrap,1,20,2528,15,30,0,2.0,50560,2014,10,Learn Create Advance Responsive Websites Bootstrap
Master the Art of Web Design with HTML & CSS,1,145,550,15,59,0,3.0,79750,2016,12,Master Art Web Design HTML  CSS
Sell Courses On Your Own Website - No Coding Required!,1,100,1032,9,21,0,1.0,103200,2016,4,Sell Courses Website  Coding Required
Implementing a Data Warehouse with SQL Server 2012 ,1,85,1142,148,90,0,5.0,97070,2015,5,Implementing Data Warehouse SQL Server 2012
Learning 200 jQuery Functions with 800 Examples,1,195,1766,38,118,0,18.5,344370,2015,2,Learning 200 jQuery Functions 800 Examples
Create Complete Web Applications easily with APEX 5,1,30,912,128,81,2,7.0,27360,2015,7,Create Complete Web Applications easily APEX 5
"Learn Gulp, The Streaming Build System",1,25,1305,38,16,0,1.5,32625,2015,4,Learn Gulp Streaming Build System
Perfect React JS Course - Understand Relevant Details,1,200,653,20,25,1,1.0,130600,2017,1,Perfect React JS Course  Understand Relevant Details
Create a classified website in 2 hours - guaranteed,1,50,3411,84,22,0,1.0,170550,2013,11,Create classified website 2 hours  guaranteed
Learn HTML And CSS From Scratch,0,0,11533,240,18,1,2.0,0,2016,2,Learn HTML CSS Scratch
Become a Certified Web Developer - Beginner to Expert,1,200,3397,12,85,0,8.0,679400,2015,4,Certified Web Developer  Beginner Expert
Complete Bootstrap 4 course - build 3 projects,0,0,7865,241,36,0,5.0,0,2017,4,Complete Bootstrap 4 course  build 3 projects
Up and Running with Phalcon,1,20,715,12,12,0,1.5,14300,2016,11,Running Phalcon
HTML : HTML Awesomeness,1,25,988,23,27,1,0.6333333333333333,24700,2016,8,HTML  HTML Awesomeness
Build CRUD Application - PHP & Mysql,0,0,4405,71,12,1,1.5,0,2017,5,Build CRUD Application  PHP  Mysql
All You Need To Know About AngularJS - Training On AngularJS,1,50,1936,88,53,0,5.0,96800,2014,3,Need Know AngularJS  Training AngularJS
PSD To a Creative Landing Page Using Twitter Bootstrap 3,0,0,11666,546,20,1,4.0,0,2016,4,PSD Creative Landing Page Twitter Bootstrap 3
Ready for Production with Spring Boot Actuator,1,55,361,26,49,2,2.5,19855,2017,1,Ready Production Spring Boot Actuator
AngularJS For Beginners,0,0,30531,1948,53,0,3.0,0,2015,6,AngularJS Beginners
Learning Path: Akka: Building Applications and Microservices,1,200,88,8,55,2,4.5,17600,2017,5,Learning Path Akka Building Applications Microservices
Set up a localhost Web Server for Faster Website Development,1,30,55,13,31,0,1.5,1650,2017,6,Set localhost Web Server Faster Website Development
Mastering Meteor: Reactive Full Stack JavaScript,1,95,494,46,37,3,3.0,46930,2015,12,Mastering Meteor Reactive Stack JavaScript
Build A Professional Wordpress Website In An Hour,1,20,1294,11,15,0,1.0,25880,2014,12,Build Professional Wordpress Website Hour
Build a file hosting/sharing site in less than 2 hours ,1,20,976,29,13,0,1.5,19520,2014,7,Build file hostingsharing site 2 hours
Introduction to Java Programming for Online Learners,1,200,1586,87,124,1,22.0,317200,2013,4,Introduction Java Programming Online Learners
Create full featured Landing Page in Ruby on Rails in 3 hour,1,30,1550,15,23,0,3.0,46500,2015,5,Create featured Landing Page Ruby Rails 3 hour
How to create a  video blog with WordPress,1,25,1209,8,62,0,4.5,30225,2016,3,create video blog WordPress
PHP For WordPress Development,1,35,850,12,16,1,1.0,29750,2016,4,PHP WordPress Development
Create a Professional Website Without Programming/Coding,0,0,5421,93,20,0,1.5,0,2015,1,Create Professional Website ProgrammingCoding
How to Build an Autocomplete System Like Google,1,30,255,5,9,0,1.0,7650,2016,10,Build Autocomplete System Like Google
Master EmberJS : Learn Ember JS From Scratch,1,120,707,59,103,0,6.5,84840,2015,7,Master EmberJS  Learn Ember JS Scratch
How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,0,0,6856,137,19,1,2.0,0,2016,11,Modern Wordpress BLOG 2017 Create Blog
Learn Top Ten PHP FrameWorks By Building Projects,1,60,1007,96,87,0,17.5,60420,2016,1,Learn PHP FrameWorks Building Projects
How to Make a Video Blog Website From Scratch w/ Wordpress ,0,0,12952,163,22,0,1.0,0,2015,10,Video Blog Website Scratch w Wordpress
Build Websites And Apps By Outsourcing,1,20,2299,11,22,0,2.0,45980,2015,7,Build Websites Apps Outsourcing
Learning Path: Web Applications with Spring and Angular,1,200,19,2,33,3,4.0,3800,2017,6,Learning Path Web Applications Spring Angular
Learn Ruby on Rails By Building Projects,1,60,1736,79,47,0,13.0,104160,2014,11,Learn Ruby Rails Building Projects
Canvas image Creator HTML5 JavaScript project from Scratch,1,100,2195,10,35,2,3.5,219500,2016,3,Canvas image Creator HTML5 JavaScript project Scratch
Javascript Essentials,0,0,47062,5590,41,1,8.5,0,2016,1,Javascript Essentials
Devtools 2017: The Basics of Chrome Developer Tools,0,0,4569,108,18,1,1.0,0,2017,4,Devtools 2017 Basics Chrome Developer Tools
Chrome Extensions : Develop 5 chrome extensions from scratch,0,0,3655,85,44,1,2.0,0,2017,3,Chrome Extensions  Develop 5 chrome extensions scratch
Learn how to quickly build websites using Wordpress,0,0,15715,406,28,0,3.5,0,2014,12,Learn quickly build websites Wordpress
Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,1,75,578,40,84,3,5.5,43350,2017,1,Advance Unix  File Processing AWK  SED  GREP  CUT  VIM
Develop a Professional OnePage WordPress site With No Coding,1,20,1747,13,13,1,1.5,34940,2016,8,Develop Professional OnePage WordPress site Coding
PHP Specialist (2017 Edition),1,100,197,11,53,1,3.5,19700,2017,3,PHP Specialist 2017 Edition
Python Programming: Create an Digital Marketplace in Django,1,195,4198,145,161,0,26.0,818610,2013,10,Python Programming Create Digital Marketplace Django
Create Ajax Chat App with PHP & Mysql,1,45,540,11,19,1,1.0,24300,2017,4,Create Ajax Chat App PHP  Mysql
Mastering Thymeleaf with Spring,1,75,942,161,64,0,4.5,70650,2016,2,Mastering Thymeleaf Spring
Learn Rails Programming in Less than 2 Hours,1,35,2470,24,19,0,2.5,86450,2015,9,Learn Rails Programming 2 Hours
Wordpress Backup & Restore,1,95,478,37,18,0,1.5,45410,2016,9,Wordpress Backup  Restore
Learn JavaScript Dynamic Interactive Projects for Beginners,1,100,2558,12,36,1,3.0,255800,2016,2,Learn JavaScript Dynamic Interactive Projects Beginners
Build Modern Websites Super Fast,1,25,2178,22,19,0,1.5,54450,2016,3,Build Modern Websites Super Fast
SAP - Learn SAPUI5 Professional Development,1,195,860,201,56,0,7.0,167700,2016,4,SAP  Learn SAPUI5 Professional Development
Wordpress Security,1,95,2888,26,24,0,2.5,274360,2015,4,Wordpress Security
Learn HTML5 At Your Own Pace. Ideal for Beginners,1,50,3026,60,67,0,7.0,151300,2012,2,Learn HTML5 Pace Ideal Beginners
Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,1,20,2164,290,70,0,8.5,43280,2016,1,Build Amazon clone Nodejs  MongoDB  Stripe Payment
Build Real World Websites from Scratch using HTML5 and CSS3,1,195,10874,114,59,1,7.5,2120430,2016,1,Build Real World Websites Scratch HTML5 CSS3
How to become an App Developer,1,200,1935,17,10,1,1.0,387000,2017,5,App Developer
"Modern JavaScript: Building Real-World, Real-Time Apps",1,50,1871,154,60,2,13.5,93550,2016,3,Modern JavaScript Building RealWorld RealTime Apps
JavaScript Introduction to Object Oriented JavaScript,1,90,7789,59,23,1,1.5,701010,2015,10,JavaScript Introduction Object Oriented JavaScript
